part_query,color,x,y,z,rx,ry,rz
18860,red,230,150,0,0,0,0
18860,white,250,150,0,0,0,0
18860,red,270,150,0,0,0,0
18860,white,290,150,0,0,0,0
18860,red,310,150,0,0,0,0
18860,red,-310,170,0,0,0,0
18860,white,-290,170,0,0,0,0
18860,red,-270,170,0,0,0,0
18860,white,-250,170,0,0,0,0
18860,red,-230,170,0,0,0,0
18860,white,-210,170,0,0,0,0
18860,red,-190,170,0,0,0,0
18860,white,-170,170,0,0,0,0
18860,red,-150,170,0,0,0,0
18860,white,-130,170,0,0,0,0
18860,red,-110,170,0,0,0,0
18860,white,-90,170,0,0,0,0
18860,red,-70,170,0,0,0,0
18860,white,-50,170,0,0,0,0
18860,red,-30,170,0,0,0,0
18860,white,-10,170,0,0,0,0
18860,red,10,170,0,0,0,0
18860,white,30,170,0,0,0,0
18860,red,50,170,0,0,0,0
18860,white,70,170,0,0,0,0
18860,red,90,170,0,0,0,0
18860,white,110,170,0,0,0,0
18860,red,130,170,0,0,0,0
18860,white,150,170,0,0,0,0
18860,red,170,170,0,0,0,0
18860,white,190,170,0,0,0,0
18860,red,210,170,0,0,0,0
18860,white,230,170,0,0,0,0
18860,red,250,170,0,0,0,0
18860,white,270,170,0,0,0,0
18860,red,290,170,0,0,0,0
18860,white,310,170,0,0,0,0
18860,white,-310,190,0,0,0,0
18860,red,-290,190,0,0,0,0
18860,white,-270,190,0,0,0,0
18860,red,-250,190,0,0,0,0
18860,white,-230,190,0,0,0,0
18860,red,-210,190,0,0,0,0
18860,white,-190,190,0,0,0,0
18860,red,-170,190,0,0,0,0
18860,white,-150,190,0,0,0,0
18860,red,-130,190,0,0,0,0
18860,white,-110,190,0,0,0,0
18860,red,-90,190,0,0,0,0
18860,white,-70,190,0,0,0,0
18860,red,-50,190,0,0,0,0
18860,white,-30,190,0,0,0,0
18860,red,-10,190,0,0,0,0
18860,white,10,190,0,0,0,0
18860,red,30,190,0,0,0,0
18860,white,50,190,0,0,0,0
18860,red,70,190,0,0,0,0
18860,white,90,190,0,0,0,0
18860,red,110,190,0,0,0,0
18860,white,130,190,0,0,0,0
18860,red,150,190,0,0,0,0
18860,white,170,190,0,0,0,0
18860,red,190,190,0,0,0,0
18860,white,210,190,0,0,0,0
18860,red,230,190,0,0,0,0
18860,white,250,190,0,0,0,0
18860,red,270,190,0,0,0,0
18860,white,290,190,0,0,0,0
18860,red,310,190,0,0,0,0
18860,red,-310,210,0,0,0,0
18860,white,-290,210,0,0,0,0
18860,red,-270,210,0,0,0,0
18860,white,-250,210,0,0,0,0
18860,red,-230,210,0,0,0,0
18860,white,-210,210,0,0,0,0
18860,red,-190,210,0,0,0,0
18860,white,-170,210,0,0,0,0
18860,red,-150,210,0,0,0,0
18860,white,-130,210,0,0,0,0
18860,red,-110,210,0,0,0,0
18860,white,-90,210,0,0,0,0
18860,red,-70,210,0,0,0,0
18860,white,-50,210,0,0,0,0
18860,red,-30,210,0,0,0,0
18860,white,-10,210,0,0,0,0
18860,red,10,210,0,0,0,0
18860,white,30,210,0,0,0,0
18860,red,50,210,0,0,0,0
18860,white,70,210,0,0,0,0
18860,red,90,210,0,0,0,0
18860,white,110,210,0,0,0,0
18860,red,130,210,0,0,0,0
18860,white,150,210,0,0,0,0
18860,red,170,210,0,0,0,0
18860,white,190,210,0,0,0,0
18860,red,210,210,0,0,0,0
18860,white,230,210,0,0,0,0
18860,red,250,210,0,0,0,0
18860,white,270,210,0,0,0,0
18860,red,290,210,0,0,0,0
18860,white,310,210,0,0,0,0
18860,white,-310,230,0,0,0,0
18860,red,-290,230,0,0,0,0
18860,white,-270,230,0,0,0,0
18860,red,-250,230,0,0,0,0
18860,white,-230,230,0,0,0,0
18860,red,-210,230,0,0,0,0
18860,white,-190,230,0,0,0,0
18860,red,-170,230,0,0,0,0
18860,white,-150,230,0,0,0,0
18860,red,-130,230,0,0,0,0
18860,white,-110,230,0,0,0,0
18860,red,-90,230,0,0,0,0
18860,white,-70,230,0,0,0,0
18860,red,-50,230,0,0,0,0
18860,white,-30,230,0,0,0,0
18860,red,-10,230,0,0,0,0
18860,white,10,230,0,0,0,0
18860,red,30,230,0,0,0,0
18860,white,50,230,0,0,0,0
18860,red,70,230,0,0,0,0
18860,white,90,230,0,0,0,0
18860,red,110,230,0,0,0,0
18860,white,130,230,0,0,0,0
18860,red,150,230,0,0,0,0
18860,white,170,230,0,0,0,0
18860,red,190,230,0,0,0,0
18860,white,210,230,0,0,0,0
18860,red,230,230,0,0,0,0
18860,white,250,230,0,0,0,0
18860,red,270,230,0,0,0,0
18860,white,290,230,0,0,0,0
18860,red,310,230,0,0,0,0
18860,red,-310,250,0,0,0,0
18860,white,-290,250,0,0,0,0
18860,red,-270,250,0,0,0,0
18860,white,-250,250,0,0,0,0
18860,red,-230,250,0,0,0,0
18860,white,-210,250,0,0,0,0
18860,red,-190,250,0,0,0,0
18860,white,-170,250,0,0,0,0
18860,red,-150,250,0,0,0,0
18860,white,-130,250,0,0,0,0
18860,red,-110,250,0,0,0,0
18860,white,-90,250,0,0,0,0
18860,red,-70,250,0,0,0,0
18860,white,-50,250,0,0,0,0
18860,red,-30,250,0,0,0,0
18860,white,-10,250,0,0,0,0
18860,red,10,250,0,0,0,0
18860,white,30,250,0,0,0,0
18860,red,50,250,0,0,0,0
18860,white,70,250,0,0,0,0
18860,red,90,250,0,0,0,0
18860,white,110,250,0,0,0,0
18860,red,130,250,0,0,0,0
18860,white,150,250,0,0,0,0
18860,red,170,250,0,0,0,0
18860,white,190,250,0,0,0,0
18860,red,210,250,0,0,0,0
18860,white,230,250,0,0,0,0
18860,red,250,250,0,0,0,0
18860,white,270,250,0,0,0,0
18860,red,290,250,0,0,0,0
18860,white,310,250,0,0,0,0
18860,white,-310,270,0,0,0,0
18860,red,-290,270,0,0,0,0
18860,white,-270,270,0,0,0,0
18860,red,-250,270,0,0,0,0
18860,white,-230,270,0,0,0,0
18860,red,-210,270,0,0,0,0
18860,white,-190,270,0,0,0,0
18860,red,-170,270,0,0,0,0
18860,white,-150,270,0,0,0,0
18860,red,-130,270,0,0,0,0
18860,white,-110,270,0,0,0,0
18860,red,-90,270,0,0,0,0
18860,white,-70,270,0,0,0,0
18860,red,-50,270,0,0,0,0
18860,white,-30,270,0,0,0,0
18860,red,-10,270,0,0,0,0
18860,white,10,270,0,0,0,0
18860,red,30,270,0,0,0,0
18860,white,50,270,0,0,0,0
18860,red,70,270,0,0,0,0
18860,white,90,270,0,0,0,0
18860,red,110,270,0,0,0,0
18860,white,130,270,0,0,0,0
18860,red,150,270,0,0,0,0
18860,white,170,270,0,0,0,0
18860,red,190,270,0,0,0,0
18860,white,210,270,0,0,0,0
18860,red,230,270,0,0,0,0
18860,white,250,270,0,0,0,0
18860,red,270,270,0,0,0,0
18860,white,290,270,0,0,0,0
18860,red,310,270,0,0,0,0
18860,red,-310,290,0,0,0,0
18860,white,-290,290,0,0,0,0
18860,red,-270,290,0,0,0,0
18860,white,-250,290,0,0,0,0
18860,red,-230,290,0,0,0,0
18860,white,-210,290,0,0,0,0
18860,red,-190,290,0,0,0,0
18860,white,-170,290,0,0,0,0
18860,red,-150,290,0,0,0,0
18860,white,-130,290,0,0,0,0
18860,red,-110,290,0,0,0,0
18860,white,-90,290,0,0,0,0
18860,red,-70,290,0,0,0,0
18860,white,-50,290,0,0,0,0
18860,red,-30,290,0,0,0,0
18860,white,-10,290,0,0,0,0
18860,red,10,290,0,0,0,0
18860,white,30,290,0,0,0,0
18860,red,50,290,0,0,0,0
18860,white,70,290,0,0,0,0
18860,red,90,290,0,0,0,0
18860,white,110,290,0,0,0,0
18860,red,130,290,0,0,0,0
18860,white,150,290,0,0,0,0
18860,red,170,290,0,0,0,0
18860,white,190,290,0,0,0,0
18860,red,210,290,0,0,0,0
18860,white,230,290,0,0,0,0
18860,red,250,290,0,0,0,0
18860,white,270,290,0,0,0,0
18860,red,290,290,0,0,0,0
18860,white,310,290,0,0,0,0
18860,white,-310,310,0,0,0,0
18860,red,-290,310,0,0,0,0
18860,white,-270,310,0,0,0,0
18860,red,-250,310,0,0,0,0
18860,white,-230,310,0,0,0,0
18860,red,-210,310,0,0,0,0
18860,white,-190,310,0,0,0,0
18860,red,-170,310,0,0,0,0
18860,white,-150,310,0,0,0,0
18860,red,-130,310,0,0,0,0
18860,white,-110,310,0,0,0,0
18860,red,-90,310,0,0,0,0
18860,white,-70,310,0,0,0,0
18860,red,-50,310,0,0,0,0
18860,white,-30,310,0,0,0,0
18860,red,-10,310,0,0,0,0
18860,white,10,310,0,0,0,0
18860,red,30,310,0,0,0,0
18860,white,50,310,0,0,0,0
18860,red,70,310,0,0,0,0
18860,white,90,310,0,0,0,0
18860,red,110,310,0,0,0,0
18860,white,130,310,0,0,0,0
18860,red,150,310,0,0,0,0
18860,white,170,310,0,0,0,0
18860,red,190,310,0,0,0,0
18860,white,210,310,0,0,0,0
18860,red,230,310,0,0,0,0
18860,white,250,310,0,0,0,0
18860,red,270,310,0,0,0,0
18860,white,290,310,0,0,0,0
18860,red,310,310,0,0,0,0
